Date,qt,prec,tmean
11/30/2003,14.7,12.5437,17.1294
12/1/2003,14.7,29.5127,16.6961
12/2/2003,15,0,16.4078
12/3/2003,13.9,0,16.5613
12/4/2003,12.8,0,16.631
12/5/2003,12,0,17.156
12/6/2003,11.3,0,17.325
12/7/2003,10.6,0,16.5493
12/8/2003,10.2,0,17.2359
12/9/2003,10.1,13.5078,17.5645
12/10/2003,9.83,13.5078,17.9525
12/11/2003,14.1,14.3051,17.5298
12/12/2003,20.3,35.7627,17.3706
12/13/2003,13.7,0,18.0915
12/14/2003,12.4,0,17.7873
12/15/2003,11.4,0,17.36
12/16/2003,10.6,0,18.1475
12/17/2003,10,0,17.8858
12/18/2003,9.48,0,17.7026
12/19/2003,9.01,0,16.8638
12/20/2003,8.73,0,16.8314
12/21/2003,9.04,0,16.8968
12/22/2003,9.03,0,17.1964
12/23/2003,8.29,0,17.8376
12/24/2003,7.95,0,18.1973
12/25/2003,7.84,0,18.206
12/26/2003,7.52,7.9505,17.8544
12/27/2003,7.25,0,17.1354
12/28/2003,7.03,0,17.2356
12/29/2003,6.81,15.9011,17.011
12/30/2003,6.6,0,16.6627
12/31/2003,6.5,0,16.7929
